Js=https://clonglii.serv00.net/user_data/youtube021.js?t=1726963410000
Decoder=3
Aspect=3

【新聞】,#genre#
(美)幼兒動物園(ToddlerZoo)Ⓨ,https://m.youtube.com/@ToddlerZoo/streams/1$logo=https://yt3.googleusercontent.com/OVeFk-BinJfHq-G7GR35B02GvI5_qMcoICIt6AJBHAG8D2skAWUVkr-Fv21KxVCO7aweMORM=s160-c-k-c0x00ffffff-no-rj
(美)朱妮托尼Ⓨ,https://m.youtube.com/@JunyTonyEN/streams/1$logo=https://yt3.googleusercontent.com/WW62o3qld4FC8ffHo-6nwSZ1MbF0TO4lkZYziPUBy6ubGqUDsFXnK8vp9_T4JXQfWpqUZ_ytvQ=s160-c-k-c0x00ffffff-no-rj
(美)123 GO1Ⓨ,https://m.youtube.com/@123GO_/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_lKkxVZ_wefJDZ1SX3opvq53zoVX4kt5NfBX7vIdl5pVnE=s160-c-k-c0x00ffffff-no-rj
(美)123 GO2Ⓨ,https://m.youtube.com/@123GO_/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_lKkxVZ_wefJDZ1SX3opvq53zoVX4kt5NfBX7vIdl5pVnE=s160-c-k-c0x00ffffff-no-rj
(美)汪汪隊立大功(PAW Patrol)Ⓨ,https://m.youtube.com/@PAWPatrolOfficial/streams/1$logo=https://yt3.googleusercontent.com/d83FgJTp4AB_v1KAuNC_WXIrS2lAYslBLRKQSRB3zFW3QSzd1Pn2NMMlKW0I-0f2qL1HNsk0=s160-c-k-c0x00ffffff-no-rj
(美)小巴士TAYOⓎ,https://m.youtube.com/@Tayo/streams/1$logo=https://yt3.googleusercontent.com/jJMmXi27IlFH4QWaKQ0aoJK_lDUNVQNS8sSPwbIKjHeX_Nh7n4TrZbENQufNnkl-WAywX84xwQ=s160-c-k-c0x00ffffff-no-rj
(美)碰碰狐(Pinkfong)Ⓨ,https://m.youtube.com/@Pinkfong/streams/1$logo=https://yt3.googleusercontent.com/1cyrOm4Y6f959LIjhE2Zwqp77Lts6P_nCBCv0uRsMWTd-JYYY7TBXztNM52G7pJYzk-8g3AS9Nc=s160-c-k-c0x00ffffff-no-rj
(美)陽光小兔兔(Sunny Bunnies)Ⓨ,https://m.youtube.com/@SunnyBunnies/streams/1$logo=https://yt3.googleusercontent.com/C26CiruO_T2Uwh2OgHhlYkQMPY3uB6hWQdrUdVYXFgRvoNzZeoFeoUa14jwcR90bVg72PY-BZw=s160-c-k-c0x00ffffff-no-rj
(美)科多卡通(KedooToonsTV)Ⓨ,https://m.youtube.com/@KedooToonsTV/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_ngSnx4stXG4zFN8SrjyFrSnPY3oSyBoG3azLMDbYnSoc0=s160-c-k-c0x00ffffff-no-rj
(美)阿甘妙世界(The Amazing World of Gumball)Ⓨ,https://m.youtube.com/@TheAmazingWorldofGumball/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_meQjnv3Qi6mqPIwr03B8bhqt4iUQ2xkTvVtX_BrMjLGUY=s160-c-k-c0x00ffffff-no-rj
(美)老麥勞農場Ⓨ,https://m.youtube.com/@OldMacDonaldsFarm_MoonbugKids/streams/1$logo=https://yt3.googleusercontent.com/d5-SEadFb-e776jGSi4bZvGPGlthMtPMBHWe3xPMPqQFctJPYy_j9ASeX4UpHNCaKiyVlDnR=s160-c-k-c0x00ffffff-no-rj
(美)笑笑羊(Shaun the Sheep Official)Ⓨ,https://m.youtube.com/@ShauntheSheepOfficial/streams/1$logo=https://yt3.googleusercontent.com/Gk868o89zqssb4UJWWk1jDBarzE8eSl878vWIpVpuvLJ2WT5vU3RrgF-eLXrji8dbB3Twoo7yQ=s160-c-k-c0x00ffffff-no-rj
(美)會說話的朋友(Talking Friends)Ⓨ,https://m.youtube.com/@TalkingFriends/streams/1$logo=https://yt3.googleusercontent.com/V1gPEIAI_0n9Ob-W7cX_Bf3LHJSn9p4xeOfCyC802PeXn0Hh9gnP9i2SgkSzNwkXZYEQLwuXZA=s160-c-k-c0x00ffffff-no-rj
(美)迪士尼頻道(Disney Channel)Ⓨ,https://m.youtube.com/@disneychannel/streams/1$logo=https://yt3.googleusercontent.com/UcTclRY5rATb4jiyXMLfwVsTDCLSgdETDM6Ebgsj3NKULRMlntJ7mnX43f8HixdSJhmqHSRHfg=s160-c-k-c0x00ffffff-no-rj
(美)迪士尼XD(6-14歲)Ⓨ(🇹🇼),https://m.youtube.com/@disneyxd/streams/1$logo=https://yt3.ggpht.com/nVEgcnbTGngVxzKnJOr-T1QKJJPQW_1ZdCkNyrxHohaF2VzYpfZggE9HuLVIHT4wMMSZjJumZQ=s176-c-k-c0x00ffffff-no-rj
(美)迪士尼幼兒1(2-7歲)Ⓨ,https://m.youtube.com/@disneyjunior/streams/1$logo=https://yt3.googleusercontent.com/uN5zVFkMmGNLz9DmFZnE-OktXh-RkI-QxGhdXsNxQPTy8154PobGcmRVUJJkV7ghvgRmyxjj=s160-c-k-c0x00ffffff-no-rj
(美)迪士尼幼兒2(2-7歲)Ⓨ,https://m.youtube.com/@disneyjunior/streams/2$logo=https://yt3.googleusercontent.com/uN5zVFkMmGNLz9DmFZnE-OktXh-RkI-QxGhdXsNxQPTy8154PobGcmRVUJJkV7ghvgRmyxjj=s160-c-k-c0x00ffffff-no-rj
(美)迪士尼幼兒3(2-7歲)Ⓨ,https://m.youtube.com/@disneyjunior/streams/3$logo=https://yt3.googleusercontent.com/uN5zVFkMmGNLz9DmFZnE-OktXh-RkI-QxGhdXsNxQPTy8154PobGcmRVUJJkV7ghvgRmyxjj=s160-c-k-c0x00ffffff-no-rj
(美)迪士尼幼兒4(2-7歲)Ⓨ,https://m.youtube.com/@disneyjunior/streams/4$logo=https://yt3.googleusercontent.com/uN5zVFkMmGNLz9DmFZnE-OktXh-RkI-QxGhdXsNxQPTy8154PobGcmRVUJJkV7ghvgRmyxjj=s160-c-k-c0x00ffffff-no-rj
(美)迪士尼幼兒5(2-7歲)Ⓨ,https://m.youtube.com/@disneyjunior/streams/5$logo=https://yt3.googleusercontent.com/uN5zVFkMmGNLz9DmFZnE-OktXh-RkI-QxGhdXsNxQPTy8154PobGcmRVUJJkV7ghvgRmyxjj=s160-c-k-c0x00ffffff-no-rj
(美)AI彼得(ai-peter)(ai生成)Ⓨ,https://m.youtube.com/@ai-peter/streams/1$logo=https://yt3.googleusercontent.com/Q3SDRd6KgwH3M0CPLjMrgfy9KXcxSiPjsAdWXe5vttQXrHqK9kM0bAcwALgWK6Ch5mAsVNlGEw=s160-c-k-c0x00ffffff-no-rj
麥兜噹噹伴我心Ⓨ,https://m.youtube.com/watch?v=whvCzWu-2bQ$logo=https://yt3.googleusercontent.com/ytc/AIdro_kYkYegAN0aZ-hdR3n3RUyB_OUgSKAu8EkGHFREri9jKiQ=s160-c-k-c0x00ffffff-no-rj


【戲劇&電影】,#genre#
GPTV電影台Ⓨ(🇹🇼),https://m.youtube.com/@GaragePlay/streams/1$logo=https://yt3.googleusercontent.com/cynw_MjbxzLR1qm1ykxblNa032Z-JXmE4zwgkZkRCW8PvpkGpOkI6aBb8QtNUJtyLoSb8zdQHw=s160-c-k-c0x00ffffff-no-rj
愛爾達影劇1-【去有風的地方】Ⓨ(🇹🇼),https://m.youtube.com/@eltadrama/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_nuUmcN_I4UTXi2vID9d6my_L5XFFNcaYGMVDNPhtYFZng=s176-c-k-c0x00ffffff-no-rj
愛爾達影劇2-【謝謝你醫生】Ⓨ(🇹🇼),https://m.youtube.com/@eltadrama/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_nuUmcN_I4UTXi2vID9d6my_L5XFFNcaYGMVDNPhtYFZng=s176-c-k-c0x00ffffff-no-rj
愛爾達綜合1-【風中奇緣】Ⓨ(🇹🇼),https://m.youtube.com/@ELTAWORLD/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_nqmJsvP6fiYr7gJzSMwRYrtYrWhHoZ5JXypVbQVTE1J08=s176-c-k-c0x00ffffff-no-rj
愛爾達綜合2-【長歌行】Ⓨ(🇹🇼),https://m.youtube.com/@ELTAWORLD/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_nqmJsvP6fiYr7gJzSMwRYrtYrWhHoZ5JXypVbQVTE1J08=s176-c-k-c0x00ffffff-no-rj
愛爾達綜合3-【仙俠神劇 馭鮫記 與君初相識+恰似故人歸】Ⓨ(🇹🇼),https://m.youtube.com/@ELTAWORLD/streams/3$logo=https://yt3.googleusercontent.com/ytc/AIdro_nqmJsvP6fiYr7gJzSMwRYrtYrWhHoZ5JXypVbQVTE1J08=s176-c-k-c0x00ffffff-no-rj
愛爾達綜合4-【光芒】Ⓨ(🇹🇼),https://m.youtube.com/@ELTAWORLD/streams/4$logo=https://yt3.googleusercontent.com/ytc/AIdro_nqmJsvP6fiYr7gJzSMwRYrtYrWhHoZ5JXypVbQVTE1J08=s176-c-k-c0x00ffffff-no-rj
愛爾達綜合5-【金庸經典-神鵰俠侶】Ⓨ(🇹🇼),https://m.youtube.com/@ELTAWORLD/streams/5$logo=https://yt3.googleusercontent.com/ytc/AIdro_nqmJsvP6fiYr7gJzSMwRYrtYrWhHoZ5JXypVbQVTE1J08=s176-c-k-c0x00ffffff-no-rj
龍華電視1Ⓨ(🇹🇼),https://m.youtube.com/@ltv_tw/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_k7TVW2iEsNfqX7PaD4fhqdtyBqMQ9exyeFGL6ZK3GTUg=s160-c-k-c0x00ffffff-no-rj
龍華電視2Ⓨ(🇹🇼),https://m.youtube.com/@ltv_tw/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_k7TVW2iEsNfqX7PaD4fhqdtyBqMQ9exyeFGL6ZK3GTUg=s160-c-k-c0x00ffffff-no-rj
TVBS劇在一起【機智校園生活】Ⓨ,https://m.youtube.com/@tvbsdrama/streams/1$logo=https://yt3.googleusercontent.com/_KPPjn-qHmZ2bmW-expwB3soz3CW_ZCAkwJOWJP-97zO9dlVZlcoLxNnKKxjD-dQoyO6hd2b98s=s160-c-k-c0x00ffffff-no-rj
三立華劇1Ⓨ,https://m.youtube.com/@SETdrama/streams/1$logo=https://yt3.googleusercontent.com/nI0wlG4cnLqN8m6xoPAOJH9CoGVrwwlONr3M-0xzCRw7OckieIU4zM6X3zAuLFgqrDGczGwakWI=s160-c-k-c0x00ffffff-no-rj
三立華劇2Ⓨ,https://m.youtube.com/@SETdrama/streams/2$logo=https://yt3.googleusercontent.com/nI0wlG4cnLqN8m6xoPAOJH9CoGVrwwlONr3M-0xzCRw7OckieIU4zM6X3zAuLFgqrDGczGwakWI=s160-c-k-c0x00ffffff-no-rj
八大劇樂部1Ⓨ,https://m.youtube.com/@gtv-drama/streams/1$logo=https://yt3.googleusercontent.com/xrv20AT1tjJPZDirBlMVcF6uZfl9Ct1OgjoPDK2xqrZ3ruaGxd7NIiatZJZ10SFSmBJnZcNQ=s160-c-k-c0x00ffffff-no-rj
八大劇樂部2Ⓨ,https://m.youtube.com/@gtv-drama/streams/2$logo=https://yt3.googleusercontent.com/xrv20AT1tjJPZDirBlMVcF6uZfl9Ct1OgjoPDK2xqrZ3ruaGxd7NIiatZJZ10SFSmBJnZcNQ=s160-c-k-c0x00ffffff-no-rj
八大劇樂部3Ⓨ,https://m.youtube.com/@gtv-drama/streams/3$logo=https://yt3.googleusercontent.com/xrv20AT1tjJPZDirBlMVcF6uZfl9Ct1OgjoPDK2xqrZ3ruaGxd7NIiatZJZ10SFSmBJnZcNQ=s160-c-k-c0x00ffffff-no-rj
八大劇樂部4Ⓨ,https://m.youtube.com/@gtv-drama/streams/4$logo=https://yt3.googleusercontent.com/xrv20AT1tjJPZDirBlMVcF6uZfl9Ct1OgjoPDK2xqrZ3ruaGxd7NIiatZJZ10SFSmBJnZcNQ=s160-c-k-c0x00ffffff-no-rj
終極系列Ⓨ,https://m.youtube.com/channel/UCe_H_eo5G_79D11bQs-HJMQ/live$logo=https://yt3.googleusercontent.com/uANUmsAUoklG4OqUNJOo1XRA7IQvoW2uZkZq_abOwTrwF6KrIPRBlBKJxF67RPxb1H0eyt6a=s160-c-k-c0x00ffffff-no-rj
CCTV電視劇1Ⓨ,https://m.youtube.com/@CCTVDrama/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_nmSD_XY2fe042W2by-EeG_NsvwOEhInTZiyF8S2YbaetE=s160-c-k-c0x00ffffff-no-rj
CCTV電視劇2Ⓨ,https://m.youtube.com/@CCTVDrama/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_nmSD_XY2fe042W2by-EeG_NsvwOEhInTZiyF8S2YbaetE=s160-c-k-c0x00ffffff-no-rj
CCTV電視劇3Ⓨ,https://m.youtube.com/@CCTVDrama/streams/3$logo=https://yt3.googleusercontent.com/ytc/AIdro_nmSD_XY2fe042W2by-EeG_NsvwOEhInTZiyF8S2YbaetE=s160-c-k-c0x00ffffff-no-rj
CCTV電視劇4Ⓨ,https://m.youtube.com/@CCTVDrama/streams/4$logo=https://yt3.googleusercontent.com/ytc/AIdro_nmSD_XY2fe042W2by-EeG_NsvwOEhInTZiyF8S2YbaetE=s160-c-k-c0x00ffffff-no-rj
樂視視頻-【甄嬛传】Ⓨ(🚫🇹🇼),https://www.youtube.com/@letvdramas/live$logo=https://yt3.googleusercontent.com/5oYw3Ie3p9XEtRrUNCFRJF2XNdvx_mm5IHpJ_RSvL8Ap602J60Xzm-MmLjON6jzWsRYvS36uijk=s160-c-k-c0x00ffffff-no-rj
台視時光機1Ⓨ,https://m.youtube.com/@TTVClassic/streams/1$logo=https://yt3.googleusercontent.com/hWBBGlBsHWt3e-4rhQ-yMN75d-x6pxVzNCwG_n87nVMQfGqrCeybBceRiVGhy2X9NumK6BDedD4=s160-c-k-c0x00ffffff-no-rj
台視時光機2Ⓨ,https://m.youtube.com/@TTVClassic/streams/2$logo=https://yt3.googleusercontent.com/hWBBGlBsHWt3e-4rhQ-yMN75d-x6pxVzNCwG_n87nVMQfGqrCeybBceRiVGhy2X9NumK6BDedD4=s160-c-k-c0x00ffffff-no-rj
台視時光機3Ⓨ,https://m.youtube.com/@TTVClassic/streams/3$logo=https://yt3.googleusercontent.com/hWBBGlBsHWt3e-4rhQ-yMN75d-x6pxVzNCwG_n87nVMQfGqrCeybBceRiVGhy2X9NumK6BDedD4=s160-c-k-c0x00ffffff-no-rj
台視時光機4Ⓨ,https://m.youtube.com/@TTVClassic/streams/4$logo=https://yt3.googleusercontent.com/hWBBGlBsHWt3e-4rhQ-yMN75d-x6pxVzNCwG_n87nVMQfGqrCeybBceRiVGhy2X9NumK6BDedD4=s160-c-k-c0x00ffffff-no-rj
台視時光機5Ⓨ,https://m.youtube.com/@TTVClassic/streams/5$logo=https://yt3.googleusercontent.com/hWBBGlBsHWt3e-4rhQ-yMN75d-x6pxVzNCwG_n87nVMQfGqrCeybBceRiVGhy2X9NumK6BDedD4=s160-c-k-c0x00ffffff-no-rj
中視經典戲劇1Ⓨ,https://m.youtube.com/@ctvdrama_classic/streams/1$logo=https://yt3.googleusercontent.com/28Qr_VYoOAIg21WI6JguVJ2COhEkyvE-GP-ZlutUp6MdZ8ESUrUDJoA4Ybto5gxSreaXHjAEXP0=s160-c-k-c0x00ffffff-no-rj
中視經典戲劇2Ⓨ,https://m.youtube.com/@ctvdrama_classic/streams/2$logo=https://yt3.googleusercontent.com/28Qr_VYoOAIg21WI6JguVJ2COhEkyvE-GP-ZlutUp6MdZ8ESUrUDJoA4Ybto5gxSreaXHjAEXP0=s160-c-k-c0x00ffffff-no-rj
華視戲劇1Ⓨ,https://m.youtube.com/@cts_drama/streams/1$logo=https://yt3.googleusercontent.com/KdkQmHsvMMIExAPygchYgesO8ndR_pmmvtewr6wvZn7ffjODa7Cv_T--vCRfIkIaI8Km3BUl=s160-c-k-c0x00ffffff-no-rj
民視戲劇館1-【新兵日記】&【特戰英雄】Ⓨ,https://m.youtube.com/@FTVDRAMA/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_mbxqm70pFW2yf3wGxpR6k4wc2kxLpBear0tb-rECjdpA=s176-c-k-c0x00ffffff-no-rj
民視戲劇館2-【廉政英雄】Ⓨ,https://m.youtube.com/@FTVDRAMA/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_mbxqm70pFW2yf3wGxpR6k4wc2kxLpBear0tb-rECjdpA=s176-c-k-c0x00ffffff-no-rj
民視戲劇館3-【藍色水玲瓏】Ⓨ,https://m.youtube.com/@FTVDRAMA/streams/3$logo=https://yt3.googleusercontent.com/ytc/AIdro_mbxqm70pFW2yf3wGxpR6k4wc2kxLpBear0tb-rECjdpA=s176-c-k-c0x00ffffff-no-rj
民視戲劇館4-【我的老師叫小賀】Ⓨ,https://m.youtube.com/@FTVDRAMA/streams/4$logo=https://yt3.googleusercontent.com/ytc/AIdro_mbxqm70pFW2yf3wGxpR6k4wc2kxLpBear0tb-rECjdpA=s176-c-k-c0x00ffffff-no-rj
(韓)JTBC DramaⓎ,https://m.youtube.com/@JTBCdrama/streams/1$logo=https://yt3.googleusercontent.com/VK7LJ_7GlVdDQHTxqDq082zE_FQhiUpKi3lQGAUtbt5vZH-uGVBq3wWXXA3MhaCyf44saCu5NQ=s160-c-k-c0x00ffffff-no-rj
(英)豆豆先生(Classic Mr Bean)Ⓨ,https://m.youtube.com/@ClassicMrBean/streams/1$logo=https://yt3.googleusercontent.com/al5a-TjybDtOQrBzpxpLkrG9uMTWpofw43Al81L5I9szAzZ8IutjqVVO8pH_RXb6CRim9lHMMw=s160-c-k-c0x00ffffff-no-rj


【休閒綜藝】,#genre#
【綜藝大熱門】Ⓨ,https://m.youtube.com/@HotDoorNight/streams/1$logo=https://yt3.googleusercontent.com/AC_kfH8uR7pXr9ntZPyyw2pROd3sCbLhqVQyFkF_n35hI2GyIrjqEFUmmTgJ4o9CDPixuTGL=s160-c-k-c0x00ffffff-no-rj
非凡大探索【台北美食篇】Ⓨ,https://m.youtube.com/@ustvfoody/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_nf5tmNp0Xrlcw8-lwuW8CUfE2JpmprZc-8VLuVqUXhkkU=s160-c-k-c0x00ffffff-no-rj
非凡大探索【台中美食篇】Ⓨ,https://m.youtube.com/@ustvfoody/streams/2$logo=https://yt3.googleusercontent.com/ytc/AIdro_nf5tmNp0Xrlcw8-lwuW8CUfE2JpmprZc-8VLuVqUXhkkU=s160-c-k-c0x00ffffff-no-rj
非凡大探索【高雄美食篇】Ⓨ,https://m.youtube.com/@ustvfoody/streams/3$logo=https://yt3.googleusercontent.com/ytc/AIdro_nf5tmNp0Xrlcw8-lwuW8CUfE2JpmprZc-8VLuVqUXhkkU=s160-c-k-c0x00ffffff-no-rj
【飢餓遊戲】Ⓨ,https://m.youtube.com/@HungerGames123/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_mvwtzvK5N_v3XamuXqYgEmnbSRPjL68izF-3dLGj-9mS8=s160-c-k-c0x00ffffff-no-rj
【MIT台灣誌】Ⓨ,https://m.youtube.com/@ctvmit/streams/1$logo=https://yt3.googleusercontent.com/I1A5TVKbV_6clfd7nYtieD5Ghe2x-WqhGXbaWsNtaI_nU9RC6V5Xeic4XjuTE9A7BccHoh3a=s160-c-k-c0x00ffffff-no-rj
【大陸尋奇】Ⓨ,https://m.youtube.com/@ctvchinatv/streams/1$logo=https://yt3.googleusercontent.com/xCt8Vu4N8crCA3RohWmK6rqvgE_wkDkKe7YUPJBwhyAcWo-bQMcE_YJrCu6xwmqcxW8O0v6Z=s160-c-k-c0x00ffffff-no-rj
11點熱吵店【猛鬼系列來了】Ⓨ,https://m.youtube.com/@chopchopshow/streams/1$logo=https://yt3.googleusercontent.com/SswX477gc7N8DZADBEay6pcx9uCgJ1lFK8vET5z_Zq85hSP81GXDFsqp-ESl0nnNGpUOlH8g1S0=s160-c-k-c0x00ffffff-no-rj
57怪奇物語【怪奇聊天室】Ⓨ,https://m.youtube.com/@57StrangerThings/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_kF9kw5f_7bWze1GmKZmqMED1ekmAlXhc2pzmxVU_X39w=s160-c-k-c0x00ffffff-no-rj
台灣啟示錄【重案聊天室】Ⓨ,https://m.youtube.com/@ebcapocalypse/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_kQ2AEmJ6I-CBPN-2DAPQu__7njLp9cK95For1zYZj8yMw=s160-c-k-c0x00ffffff-no-rj
中視經典綜藝1-【萬秀豬王】Ⓨ,https://m.youtube.com/@ctvent_classic/streams/1$logo=https://yt3.googleusercontent.com/fdXarUWa35Y7mxPkAkN24M9FBaCD64wRtQNNtF54OWteSbjQf0zBzhIDVLKgH0rW9ZL0wQ8eUw=s160-c-k-c0x00ffffff-no-rj
華視綜藝頻道1-【現代嘉慶君】Ⓨ,https://m.youtube.com/@CTSSHOW/streams/1$logo=https://yt3.googleusercontent.com/wzuULAU5KAEoEgnObyG2tvmiW8VyEb6sLIkb1R5Kw_2jh11fTeFyTbjfQqAflnl9eQDhe-0E4g=s160-c-k-c0x00ffffff-no-rj
華視綜藝頻道2-【天才衝衝衝】Ⓨ,https://m.youtube.com/@CTSSHOW/streams/2$logo=https://yt3.googleusercontent.com/wzuULAU5KAEoEgnObyG2tvmiW8VyEb6sLIkb1R5Kw_2jh11fTeFyTbjfQqAflnl9eQDhe-0E4g=s160-c-k-c0x00ffffff-no-rj
【豬哥會社】Ⓨ,https://m.youtube.com/@FTV_ZhuGeClub/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_kdKEUrNLFVry096p-jWgVQuWq6-ibmgFN4An0B6RMbHw=s160-c-k-c0x00ffffff-no-rj
(韓)奔跑吧兄弟(韓國)(SBSRunningMan)Ⓨ,https://m.youtube.com/@SBSRunningMan/streams/1$logo=https://yt3.googleusercontent.com/w_-LFDAZ6IuoN2cAETzjXALif41WE9uv0SxWQyViV1vb1xb7TJ51o8GBqg_1tl6tXm9DaDpKmw=s160-c-k-c0x00ffffff-no-rj
(韓)All The K-POP(韓國)Ⓨ,https://m.youtube.com/@ALLTHEKPOP/streams/1$logo=https://yt3.googleusercontent.com/rt1bDWIkFPoQblyNJnQsf1LisM9i88QKRUU-NZu9fmQ0ogyLvUVVUJe1ufaEN0E8DiZk2RgYwg=s160-c-k-c0x00ffffff-no-rj
(韓)The K-POP(韓國)Ⓨ,https://m.youtube.com/@thekpop/streams/1$logo=https://yt3.googleusercontent.com/Sf78Tu12_JgshfoEnx1ndkt_jzWFqV5YSz3zN289y7LodIVbp1DUgQGGIJMdCCeyHxwyAWXhNw=s160-c-k-c0x00ffffff-no-rj


【英文聽力練習】,#genre#
ABC Learning English 1Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/1$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
ABC Learning English 2Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/2$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
ABC Learning English 3Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/3$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
ABC Learning English 4Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/4$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
ABC Learning English 5Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/5$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
ABC Learning English 6Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/6$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
ABC Learning English 7Ⓨ,https://m.youtube.com/@ABCLearningEnglish/streams/7$logo=https://yt3.googleusercontent.com/XbAZtzScKC7q3PSnbD4mHtzHKppxs4MtjeukFKpi1qxeC763XK0UifNC0kEiKEtu01Do-sfHEA=s160-c-k-c0x00ffffff-no-rj
English Speeches 1Ⓨ,https://m.youtube.com/@EnglishSpeeches/streams/1$logo=https://yt3.googleusercontent.com/3ErdBd0bg2Qw5rKdqDK-7vPAf0tirRuodlGGZuhZePQcjEu8i5KniCN-EUCBtQkSOy14M26O=s160-c-k-c0x00ffffff-no-rj
English Speeches 2Ⓨ,https://m.youtube.com/@EnglishSpeeches/streams/2$logo=https://yt3.googleusercontent.com/3ErdBd0bg2Qw5rKdqDK-7vPAf0tirRuodlGGZuhZePQcjEu8i5KniCN-EUCBtQkSOy14M26O=s160-c-k-c0x00ffffff-no-rj
English Speeches 3Ⓨ,https://m.youtube.com/@EnglishSpeeches/streams/3$logo=https://yt3.googleusercontent.com/3ErdBd0bg2Qw5rKdqDK-7vPAf0tirRuodlGGZuhZePQcjEu8i5KniCN-EUCBtQkSOy14M26O=s160-c-k-c0x00ffffff-no-rj
English Speeches 4Ⓨ,https://m.youtube.com/@EnglishSpeeches/streams/4$logo=https://yt3.googleusercontent.com/3ErdBd0bg2Qw5rKdqDK-7vPAf0tirRuodlGGZuhZePQcjEu8i5KniCN-EUCBtQkSOy14M26O=s160-c-k-c0x00ffffff-no-rj
Learn EnglishⓎ,https://m.youtube.com/@EnglishClass101/streams/1$logo=https://yt3.googleusercontent.com/ytc/AIdro_n32LxxC0eRV4vBernV3V3NsCegihpcKHWsrEk3gzYtf0c=s160-c-k-c0x00ffffff-no-rj


【音樂&白噪音】,#genre#
(英)影视进化(Vevo Pop)(全球最新热门音乐视频)Ⓢ,https://d2g0vxybsz6hsr.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-x9zzce8l5rccc/playlist.m3u8&data=normal$logo=https://tvpnlogopeu.samsungcloud.tv/platform/image/sourcelogo/vc/00/02/34/GBBC19000017V_20230614T010200SQUARE.png_20230614010200.png
(英)影视进化(Vevo Pop)(全球最新热门音乐视频)Ⓢ,https://d2g0vxybsz6hsr.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-x9zzce8l5rccc/playlist.m3u8&line=2&data=normal$logo=https://tvpnlogopeu.samsungcloud.tv/platform/image/sourcelogo/vc/00/02/34/GBBC19000017V_20230614T010200SQUARE.png_20230614010200.png
(加)影视进化(Vevo Pop)(全球最新热门音乐视频)Ⓢ,https://dy1v30y0x8p9h.cloudfront.net/v1/master/3722c60a815c199d9c0ef36c5b73da68a62b09d1/cc-lsoxdaiomx2xk/playlist.m3u8&data=normal$logo=https://tvpnlogopus.samsungcloud.tv/platform/image/sourcelogo/vc/00/02/34/CABC52000180Z_20240227T221227SQUARE.png_20240227221227.png
